pin,slack
red_led1_obuf/U0/U_IOPAD:D,
red_led1_obuf/U0/U_IOPAD:E,
red_led1_obuf/U0/U_IOPAD:PAD,
Initial_blinking_SW2/cnt[20]:ADn,
Initial_blinking_SW2/cnt[20]:ALn,16181
Initial_blinking_SW2/cnt[20]:CLK,13599
Initial_blinking_SW2/cnt[20]:D,11571
Initial_blinking_SW2/cnt[20]:EN,
Initial_blinking_SW2/cnt[20]:LAT,
Initial_blinking_SW2/cnt[20]:Q,13599
Initial_blinking_SW2/cnt[20]:SD,
Initial_blinking_SW2/cnt[20]:SLn,
Initial_blinking_SW2/cnt[16]:ADn,
Initial_blinking_SW2/cnt[16]:ALn,16181
Initial_blinking_SW2/cnt[16]:CLK,11469
Initial_blinking_SW2/cnt[16]:D,11531
Initial_blinking_SW2/cnt[16]:EN,
Initial_blinking_SW2/cnt[16]:LAT,
Initial_blinking_SW2/cnt[16]:Q,11469
Initial_blinking_SW2/cnt[16]:SD,
Initial_blinking_SW2/cnt[16]:SLn,
Initial_blinking_SW1/cnt_RNIEF72M[8]:A,
Initial_blinking_SW1/cnt_RNIEF72M[8]:B,11502
Initial_blinking_SW1/cnt_RNIEF72M[8]:C,16100
Initial_blinking_SW1/cnt_RNIEF72M[8]:CC,11572
Initial_blinking_SW1/cnt_RNIEF72M[8]:P,11502
Initial_blinking_SW1/cnt_RNIEF72M[8]:S,11572
Initial_blinking_SW1/cnt_RNIEF72M[8]:UB,16100
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:CC[0],11304
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:CC[1],11212
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:CC[2],11175
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:CI,11175
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[0],12013
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[10],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[11],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[1],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[2],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[3],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[4],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[5],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[6],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[7],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[8],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:P[9],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[0],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[10],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[11],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[1],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[2],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[3],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[4],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[5],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[6],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[7],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[8],
Initial_blinking_SW1/un14_cntlto31_0_o3_RNIJL5T1_CC_2:UB[9],
Initial_blinking_SW1/un7_cntlto31_0:A,17492
Initial_blinking_SW1/un7_cntlto31_0:B,17294
Initial_blinking_SW1/un7_cntlto31_0:C,15292
Initial_blinking_SW1/un7_cntlto31_0:D,11919
Initial_blinking_SW1/un7_cntlto31_0:Y,11919
Fast_clk_SW2/cnt[7]:ADn,
Fast_clk_SW2/cnt[7]:ALn,16180
Fast_clk_SW2/cnt[7]:CLK,11814
Fast_clk_SW2/cnt[7]:D,11693
Fast_clk_SW2/cnt[7]:EN,
Fast_clk_SW2/cnt[7]:LAT,
Fast_clk_SW2/cnt[7]:Q,11814
Fast_clk_SW2/cnt[7]:SD,
Fast_clk_SW2/cnt[7]:SLn,
Fast_clk_SW1/cnt_RNIHU5LJ[6]:A,
Fast_clk_SW1/cnt_RNIHU5LJ[6]:B,11611
Fast_clk_SW1/cnt_RNIHU5LJ[6]:C,16050
Fast_clk_SW1/cnt_RNIHU5LJ[6]:CC,11719
Fast_clk_SW1/cnt_RNIHU5LJ[6]:P,11611
Fast_clk_SW1/cnt_RNIHU5LJ[6]:S,11719
Fast_clk_SW1/cnt_RNIHU5LJ[6]:UB,16050
Fast_clk_SW2/cnt_RNICH9FE[3]:A,
Fast_clk_SW2/cnt_RNICH9FE[3]:B,12616
Fast_clk_SW2/cnt_RNICH9FE[3]:C,15995
Fast_clk_SW2/cnt_RNICH9FE[3]:CC,13134
Fast_clk_SW2/cnt_RNICH9FE[3]:P,
Fast_clk_SW2/cnt_RNICH9FE[3]:S,12616
Fast_clk_SW2/cnt_RNICH9FE[3]:UB,15995
Initial_blinking_SW1/cnt[7]:ADn,
Initial_blinking_SW1/cnt[7]:ALn,16180
Initial_blinking_SW1/cnt[7]:CLK,11293
Initial_blinking_SW1/cnt[7]:D,11458
Initial_blinking_SW1/cnt[7]:EN,
Initial_blinking_SW1/cnt[7]:LAT,
Initial_blinking_SW1/cnt[7]:Q,11293
Initial_blinking_SW1/cnt[7]:SD,
Initial_blinking_SW1/cnt[7]:SLn,
green_led1_obuf/U0/U_IOPAD:D,
green_led1_obuf/U0/U_IOPAD:E,
green_led1_obuf/U0/U_IOPAD:PAD,
Fast_clk_SW2/cnt_RNIQ15FN1[16]:A,
Fast_clk_SW2/cnt_RNIQ15FN1[16]:B,12616
Fast_clk_SW2/cnt_RNIQ15FN1[16]:C,16306
Fast_clk_SW2/cnt_RNIQ15FN1[16]:CC,11547
Fast_clk_SW2/cnt_RNIQ15FN1[16]:P,
Fast_clk_SW2/cnt_RNIQ15FN1[16]:S,11547
Fast_clk_SW2/cnt_RNIQ15FN1[16]:UB,16306
Fast_clk_SW2/cnt_RNIV8BNG1[14]:A,
Fast_clk_SW2/cnt_RNIV8BNG1[14]:B,11808
Fast_clk_SW2/cnt_RNIV8BNG1[14]:C,16153
Fast_clk_SW2/cnt_RNIV8BNG1[14]:CC,11702
Fast_clk_SW2/cnt_RNIV8BNG1[14]:P,11808
Fast_clk_SW2/cnt_RNIV8BNG1[14]:S,11702
Fast_clk_SW2/cnt_RNIV8BNG1[14]:UB,16153
Fast_clk_SW2/cnt[22]:ADn,
Fast_clk_SW2/cnt[22]:ALn,16180
Fast_clk_SW2/cnt[22]:CLK,13518
Fast_clk_SW2/cnt[22]:D,11417
Fast_clk_SW2/cnt[22]:EN,
Fast_clk_SW2/cnt[22]:LAT,
Fast_clk_SW2/cnt[22]:Q,13518
Fast_clk_SW2/cnt[22]:SD,
Fast_clk_SW2/cnt[22]:SLn,
Initial_blinking_SW1/cnt_RNIIGGC6[1]:A,
Initial_blinking_SW1/cnt_RNIIGGC6[1]:B,11408
Initial_blinking_SW1/cnt_RNIIGGC6[1]:C,16053
Initial_blinking_SW1/cnt_RNIIGGC6[1]:CC,13301
Initial_blinking_SW1/cnt_RNIIGGC6[1]:P,11408
Initial_blinking_SW1/cnt_RNIIGGC6[1]:S,12381
Initial_blinking_SW1/cnt_RNIIGGC6[1]:UB,16053
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2:A,11403
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2:B,14671
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2:C,12511
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2:CC,
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2:D,12556
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2:P,12756
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2:UB,15780
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2:Y,11403
Display_out/red_led2:ADn,
Display_out/red_led2:ALn,16181
Display_out/red_led2:CLK,
Display_out/red_led2:D,17326
Display_out/red_led2:EN,
Display_out/red_led2:LAT,
Display_out/red_led2:Q,
Display_out/red_led2:SD,
Display_out/red_led2:SLn,
Fast_clk_SW2/cnt[14]:ADn,
Fast_clk_SW2/cnt[14]:ALn,16180
Fast_clk_SW2/cnt[14]:CLK,12779
Fast_clk_SW2/cnt[14]:D,11702
Fast_clk_SW2/cnt[14]:EN,
Fast_clk_SW2/cnt[14]:LAT,
Fast_clk_SW2/cnt[14]:Q,12779
Fast_clk_SW2/cnt[14]:SD,
Fast_clk_SW2/cnt[14]:SLn,
Initial_blinking_SW1/cnt_RNIAMECC1[18]:A,
Initial_blinking_SW1/cnt_RNIAMECC1[18]:B,11651
Initial_blinking_SW1/cnt_RNIAMECC1[18]:C,16229
Initial_blinking_SW1/cnt_RNIAMECC1[18]:CC,11309
Initial_blinking_SW1/cnt_RNIAMECC1[18]:P,11651
Initial_blinking_SW1/cnt_RNIAMECC1[18]:S,11309
Initial_blinking_SW1/cnt_RNIAMECC1[18]:UB,16229
Fast_clk_SW1/cnt[13]:ADn,
Fast_clk_SW1/cnt[13]:ALn,16181
Fast_clk_SW1/cnt[13]:CLK,12651
Fast_clk_SW1/cnt[13]:D,11551
Fast_clk_SW1/cnt[13]:EN,
Fast_clk_SW1/cnt[13]:LAT,
Fast_clk_SW1/cnt[13]:Q,12651
Fast_clk_SW1/cnt[13]:SD,
Fast_clk_SW1/cnt[13]:SLn,
Initial_blinking_SW2/un14_cntlto31_0_0:A,11238
Initial_blinking_SW2/un14_cntlto31_0_0:B,11332
Initial_blinking_SW2/un14_cntlto31_0_0:C,13370
Initial_blinking_SW2/un14_cntlto31_0_0:D,12272
Initial_blinking_SW2/un14_cntlto31_0_0:Y,11238
Fast_clk_SW2/cnt[0]:ADn,
Fast_clk_SW2/cnt[0]:ALn,16180
Fast_clk_SW2/cnt[0]:CLK,15899
Fast_clk_SW2/cnt[0]:D,12616
Fast_clk_SW2/cnt[0]:EN,
Fast_clk_SW2/cnt[0]:LAT,
Fast_clk_SW2/cnt[0]:Q,15899
Fast_clk_SW2/cnt[0]:SD,
Fast_clk_SW2/cnt[0]:SLn,
clk_ibuf_RNIVTI2/U0_RGB1:An,
clk_ibuf_RNIVTI2/U0_RGB1:ENn,
clk_ibuf_RNIVTI2/U0_RGB1:YR,
red_led2_obuf/U0/U_IOENFF:A,
red_led2_obuf/U0/U_IOENFF:Y,
Initial_blinking_SW1/cnt_RNII2R44[0]:A,
Initial_blinking_SW1/cnt_RNII2R44[0]:B,11175
Initial_blinking_SW1/cnt_RNII2R44[0]:C,15906
Initial_blinking_SW1/cnt_RNII2R44[0]:CC,13375
Initial_blinking_SW1/cnt_RNII2R44[0]:P,11175
Initial_blinking_SW1/cnt_RNII2R44[0]:S,12381
Initial_blinking_SW1/cnt_RNII2R44[0]:UB,15906
Fast_clk_SW2/cnt_RNI8CLMB2[22]:A,
Fast_clk_SW2/cnt_RNI8CLMB2[22]:B,12616
Fast_clk_SW2/cnt_RNI8CLMB2[22]:C,16460
Fast_clk_SW2/cnt_RNI8CLMB2[22]:CC,11417
Fast_clk_SW2/cnt_RNI8CLMB2[22]:P,
Fast_clk_SW2/cnt_RNI8CLMB2[22]:S,11417
Fast_clk_SW2/cnt_RNI8CLMB2[22]:UB,16460
Initial_blinking_SW2/cnt_RNI2N0I3[1]:A,
Initial_blinking_SW2/cnt_RNI2N0I3[1]:B,11399
Initial_blinking_SW2/cnt_RNI2N0I3[1]:C,15898
Initial_blinking_SW2/cnt_RNI2N0I3[1]:CC,13570
Initial_blinking_SW2/cnt_RNI2N0I3[1]:P,11399
Initial_blinking_SW2/cnt_RNI2N0I3[1]:S,12558
Initial_blinking_SW2/cnt_RNI2N0I3[1]:UB,15898
Initial_blinking_SW2/cnt_RNI5T84P[20]:A,
Initial_blinking_SW2/cnt_RNI5T84P[20]:B,11784
Initial_blinking_SW2/cnt_RNI5T84P[20]:C,16164
Initial_blinking_SW2/cnt_RNI5T84P[20]:CC,11571
Initial_blinking_SW2/cnt_RNI5T84P[20]:P,11784
Initial_blinking_SW2/cnt_RNI5T84P[20]:S,11571
Initial_blinking_SW2/cnt_RNI5T84P[20]:UB,16164
Fast_clk_SW1/un7_cntlto31_0_a3:A,16184
Fast_clk_SW1/un7_cntlto31_0_a3:B,11761
Fast_clk_SW1/un7_cntlto31_0_a3:C,15984
Fast_clk_SW1/un7_cntlto31_0_a3:D,16096
Fast_clk_SW1/un7_cntlto31_0_a3:Y,11761
Initial_blinking_SW1/un14_cntlto31_0_o2_0:A,11626
Initial_blinking_SW1/un14_cntlto31_0_o2_0:B,11676
Initial_blinking_SW1/un14_cntlto31_0_o2_0:C,11529
Initial_blinking_SW1/un14_cntlto31_0_o2_0:Y,11529
Fast_clk_SW2/cnt[8]:ADn,
Fast_clk_SW2/cnt[8]:ALn,16180
Fast_clk_SW2/cnt[8]:CLK,11667
Fast_clk_SW2/cnt[8]:D,11807
Fast_clk_SW2/cnt[8]:EN,
Fast_clk_SW2/cnt[8]:LAT,
Fast_clk_SW2/cnt[8]:Q,11667
Fast_clk_SW2/cnt[8]:SD,
Fast_clk_SW2/cnt[8]:SLn,
Fast_clk_SW1/cnt_RNIATG1G1[18]:A,
Fast_clk_SW1/cnt_RNIATG1G1[18]:B,11875
Fast_clk_SW1/cnt_RNIATG1G1[18]:C,16230
Fast_clk_SW1/cnt_RNIATG1G1[18]:CC,11499
Fast_clk_SW1/cnt_RNIATG1G1[18]:P,11875
Fast_clk_SW1/cnt_RNIATG1G1[18]:S,11499
Fast_clk_SW1/cnt_RNIATG1G1[18]:UB,16230
Initial_blinking_SW2/un14_cntlto31_0_o2_3:A,12487
Initial_blinking_SW2/un14_cntlto31_0_o2_3:B,12272
Initial_blinking_SW2/un14_cntlto31_0_o2_3:C,12390
Initial_blinking_SW2/un14_cntlto31_0_o2_3:D,12537
Initial_blinking_SW2/un14_cntlto31_0_o2_3:Y,12272
Fast_clk_SW1/cnt[22]:ADn,
Fast_clk_SW1/cnt[22]:ALn,16181
Fast_clk_SW1/cnt[22]:CLK,13576
Fast_clk_SW1/cnt[22]:D,11372
Fast_clk_SW1/cnt[22]:EN,
Fast_clk_SW1/cnt[22]:LAT,
Fast_clk_SW1/cnt[22]:Q,13576
Fast_clk_SW1/cnt[22]:SD,
Fast_clk_SW1/cnt[22]:SLn,
Initial_blinking_SW1/cnt_RNI6L9HQ[10]:A,
Initial_blinking_SW1/cnt_RNI6L9HQ[10]:B,12381
Initial_blinking_SW1/cnt_RNI6L9HQ[10]:C,16256
Initial_blinking_SW1/cnt_RNI6L9HQ[10]:CC,11401
Initial_blinking_SW1/cnt_RNI6L9HQ[10]:P,
Initial_blinking_SW1/cnt_RNI6L9HQ[10]:S,11401
Initial_blinking_SW1/cnt_RNI6L9HQ[10]:UB,16256
Fast_clk_SW2/cnt_RNIL3O731[10]:A,
Fast_clk_SW2/cnt_RNIL3O731[10]:B,12616
Fast_clk_SW2/cnt_RNIL3O731[10]:C,16249
Fast_clk_SW2/cnt_RNIL3O731[10]:CC,11636
Fast_clk_SW2/cnt_RNIL3O731[10]:P,
Fast_clk_SW2/cnt_RNIL3O731[10]:S,11636
Fast_clk_SW2/cnt_RNIL3O731[10]:UB,16249
Fast_clk_SW1/un7_cntlto31_0_0:A,17493
Fast_clk_SW1/un7_cntlto31_0_0:B,17405
Fast_clk_SW1/un7_cntlto31_0_0:C,15293
Fast_clk_SW1/un7_cntlto31_0_0:D,11761
Fast_clk_SW1/un7_cntlto31_0_0:Y,11761
Initial_blinking_SW1/un14_cntlto31_0_o2_3:A,12783
Initial_blinking_SW1/un14_cntlto31_0_o2_3:B,12518
Initial_blinking_SW1/un14_cntlto31_0_o2_3:C,12733
Initial_blinking_SW1/un14_cntlto31_0_o2_3:D,12636
Initial_blinking_SW1/un14_cntlto31_0_o2_3:Y,12518
Fast_clk_SW1/cnt[15]:ADn,
Fast_clk_SW1/cnt[15]:ALn,16181
Fast_clk_SW1/cnt[15]:CLK,13907
Fast_clk_SW1/cnt[15]:D,11574
Fast_clk_SW1/cnt[15]:EN,
Fast_clk_SW1/cnt[15]:LAT,
Fast_clk_SW1/cnt[15]:Q,13907
Fast_clk_SW1/cnt[15]:SD,
Fast_clk_SW1/cnt[15]:SLn,
Display_out/red_led2_3:A,
Display_out/red_led2_3:B,
Display_out/red_led2_3:C,17326
Display_out/red_led2_3:D,17627
Display_out/red_led2_3:Y,17326
Fast_clk_SW1/un14_cntlto31_0_o3_0_RNI0H631:A,13957
Fast_clk_SW1/un14_cntlto31_0_o3_0_RNI0H631:B,13907
Fast_clk_SW1/un14_cntlto31_0_o3_0_RNI0H631:C,11372
Fast_clk_SW1/un14_cntlto31_0_o3_0_RNI0H631:D,13651
Fast_clk_SW1/un14_cntlto31_0_o3_0_RNI0H631:Y,11372
Initial_blinking_SW1/cnt[1]:ADn,
Initial_blinking_SW1/cnt[1]:ALn,16180
Initial_blinking_SW1/cnt[1]:CLK,16053
Initial_blinking_SW1/cnt[1]:D,12381
Initial_blinking_SW1/cnt[1]:EN,
Initial_blinking_SW1/cnt[1]:LAT,
Initial_blinking_SW1/cnt[1]:Q,16053
Initial_blinking_SW1/cnt[1]:SD,
Initial_blinking_SW1/cnt[1]:SLn,
Fast_clk_SW1/cnt_RNIGPLKE[4]:A,
Fast_clk_SW1/cnt_RNIGPLKE[4]:B,12571
Fast_clk_SW1/cnt_RNIGPLKE[4]:C,16110
Fast_clk_SW1/cnt_RNIGPLKE[4]:CC,13023
Fast_clk_SW1/cnt_RNIGPLKE[4]:P,
Fast_clk_SW1/cnt_RNIGPLKE[4]:S,12571
Fast_clk_SW1/cnt_RNIGPLKE[4]:UB,16110
Initial_blinking_SW2/cnt_RNI0PL3R[22]:A,
Initial_blinking_SW2/cnt_RNI0PL3R[22]:B,12558
Initial_blinking_SW2/cnt_RNI0PL3R[22]:C,16328
Initial_blinking_SW2/cnt_RNI0PL3R[22]:CC,11401
Initial_blinking_SW2/cnt_RNI0PL3R[22]:P,
Initial_blinking_SW2/cnt_RNI0PL3R[22]:S,11401
Initial_blinking_SW2/cnt_RNI0PL3R[22]:UB,16328
Initial_blinking_SW2/cnt_RNIVO23T[24]:A,
Initial_blinking_SW2/cnt_RNIVO23T[24]:B,11677
Initial_blinking_SW2/cnt_RNIVO23T[24]:C,16181
Initial_blinking_SW2/cnt_RNIVO23T[24]:CC,11431
Initial_blinking_SW2/cnt_RNIVO23T[24]:P,11677
Initial_blinking_SW2/cnt_RNIVO23T[24]:S,11431
Initial_blinking_SW2/cnt_RNIVO23T[24]:UB,16181
Initial_blinking_SW2/cnt[9]:ADn,
Initial_blinking_SW2/cnt[9]:ALn,16181
Initial_blinking_SW2/cnt[9]:CLK,11413
Initial_blinking_SW2/cnt[9]:D,11692
Initial_blinking_SW2/cnt[9]:EN,
Initial_blinking_SW2/cnt[9]:LAT,
Initial_blinking_SW2/cnt[9]:Q,11413
Initial_blinking_SW2/cnt[9]:SD,
Initial_blinking_SW2/cnt[9]:SLn,
Fast_clk_SW1/cnt[7]:ADn,
Fast_clk_SW1/cnt[7]:ALn,16181
Fast_clk_SW1/cnt[7]:CLK,11518
Fast_clk_SW1/cnt[7]:D,11648
Fast_clk_SW1/cnt[7]:EN,
Fast_clk_SW1/cnt[7]:LAT,
Fast_clk_SW1/cnt[7]:Q,11518
Fast_clk_SW1/cnt[7]:SD,
Fast_clk_SW1/cnt[7]:SLn,
Fast_clk_SW1/un14_cntlto31_0_o3:A,13378
Fast_clk_SW1/un14_cntlto31_0_o3:B,12385
Fast_clk_SW1/un14_cntlto31_0_o3:C,13488
Fast_clk_SW1/un14_cntlto31_0_o3:D,13576
Fast_clk_SW1/un14_cntlto31_0_o3:Y,12385
flash_freeze_inst/INST_FLASH_FREEZE_IP:FF_TO_START,
Initial_blinking_SW2/cnt_RNILG67G[11]:A,
Initial_blinking_SW2/cnt_RNILG67G[11]:B,11516
Initial_blinking_SW2/cnt_RNILG67G[11]:C,15851
Initial_blinking_SW2/cnt_RNILG67G[11]:CC,11741
Initial_blinking_SW2/cnt_RNILG67G[11]:P,11516
Initial_blinking_SW2/cnt_RNILG67G[11]:S,11741
Initial_blinking_SW2/cnt_RNILG67G[11]:UB,15851
Fast_clk_SW1/un14_cntlto31_0_o3_0:A,12651
Fast_clk_SW1/un14_cntlto31_0_o3_0:B,12748
Fast_clk_SW1/un14_cntlto31_0_o3_0:C,11372
Fast_clk_SW1/un14_cntlto31_0_o3_0:D,11518
Fast_clk_SW1/un14_cntlto31_0_o3_0:Y,11372
Initial_blinking_SW2/cnt_RNI95H7F[10]:A,
Initial_blinking_SW2/cnt_RNI95H7F[10]:B,12558
Initial_blinking_SW2/cnt_RNI95H7F[10]:C,16109
Initial_blinking_SW2/cnt_RNI95H7F[10]:CC,11620
Initial_blinking_SW2/cnt_RNI95H7F[10]:P,
Initial_blinking_SW2/cnt_RNI95H7F[10]:S,11620
Initial_blinking_SW2/cnt_RNI95H7F[10]:UB,16109
Initial_blinking_SW1/cnt[21]:ADn,
Initial_blinking_SW1/cnt[21]:ALn,16180
Initial_blinking_SW1/cnt[21]:CLK,12783
Initial_blinking_SW1/cnt[21]:D,11253
Initial_blinking_SW1/cnt[21]:EN,
Initial_blinking_SW1/cnt[21]:LAT,
Initial_blinking_SW1/cnt[21]:Q,12783
Initial_blinking_SW1/cnt[21]:SD,
Initial_blinking_SW1/cnt[21]:SLn,
Fast_clk_SW2/cnt_RNI15HEI2[24]:A,
Fast_clk_SW2/cnt_RNI15HEI2[24]:B,12609
Fast_clk_SW2/cnt_RNI15HEI2[24]:C,16808
Fast_clk_SW2/cnt_RNI15HEI2[24]:CC,11440
Fast_clk_SW2/cnt_RNI15HEI2[24]:P,
Fast_clk_SW2/cnt_RNI15HEI2[24]:S,11440
Fast_clk_SW2/cnt_RNI15HEI2[24]:UB,16808
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:CC[0],11523
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:CC[1],11431
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:CC[2],11362
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:CC[3],11467
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:CC[4],11385
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:CC[5],11313
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:CC[6],11453
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:CC[7],11309
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:CC[8],11238
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:CI,11238
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[0],11735
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[10],
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[11],
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[1],11677
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[2],11838
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[3],11862
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[4],
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[5],
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[6],12233
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[7],12328
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[8],
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:P[9],
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[0],16070
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[10],
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[11],
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[1],16181
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[2],16312
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[3],16224
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[4],16269
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[5],16385
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[6],16656
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[7],16823
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[8],
Initial_blinking_SW2/un14_cntlto31_0_0_RNID8IS_CC_2:UB[9],
Initial_blinking_SW1/cnt_RNIK09RG1[20]:A,
Initial_blinking_SW1/cnt_RNIK09RG1[20]:B,11721
Initial_blinking_SW1/cnt_RNIK09RG1[20]:C,16319
Initial_blinking_SW1/cnt_RNIK09RG1[20]:CC,11352
Initial_blinking_SW1/cnt_RNIK09RG1[20]:P,11721
Initial_blinking_SW1/cnt_RNIK09RG1[20]:S,11352
Initial_blinking_SW1/cnt_RNIK09RG1[20]:UB,16319
Initial_blinking_SW1/cnt_RNI2HVOP1[24]_FCINST1:CC,11175
Initial_blinking_SW1/cnt_RNI2HVOP1[24]_FCINST1:CO,11175
Initial_blinking_SW1/cnt_RNI2HVOP1[24]_FCINST1:P,
Initial_blinking_SW1/cnt_RNI2HVOP1[24]_FCINST1:UB,
Initial_blinking_SW1/cnt_RNIM5T9O[9]:A,
Initial_blinking_SW1/cnt_RNIM5T9O[9]:B,12381
Initial_blinking_SW1/cnt_RNIM5T9O[9]:C,16121
Initial_blinking_SW1/cnt_RNIM5T9O[9]:CC,11473
Initial_blinking_SW1/cnt_RNIM5T9O[9]:P,
Initial_blinking_SW1/cnt_RNIM5T9O[9]:S,11473
Initial_blinking_SW1/cnt_RNIM5T9O[9]:UB,16121
Fast_clk_SW1/cnt[10]:ADn,
Fast_clk_SW1/cnt[10]:ALn,16181
Fast_clk_SW1/cnt[10]:CLK,11519
Fast_clk_SW1/cnt[10]:D,11591
Fast_clk_SW1/cnt[10]:EN,
Fast_clk_SW1/cnt[10]:LAT,
Fast_clk_SW1/cnt[10]:Q,11519
Fast_clk_SW1/cnt[10]:SD,
Fast_clk_SW1/cnt[10]:SLn,
Fast_clk_SW1/un14_cntlto31_0_a2:A,13755
Fast_clk_SW1/un14_cntlto31_0_a2:B,12525
Fast_clk_SW1/un14_cntlto31_0_a2:C,13666
Fast_clk_SW1/un14_cntlto31_0_a2:Y,12525
Fast_clk_SW1/cnt_RNIP1HKR1[23]_FCINST1:CC,11417
Fast_clk_SW1/cnt_RNIP1HKR1[23]_FCINST1:CO,11417
Fast_clk_SW1/cnt_RNIP1HKR1[23]_FCINST1:P,
Fast_clk_SW1/cnt_RNIP1HKR1[23]_FCINST1:UB,
